Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.diodes.com/_files/datasheets/ZXTN25012EFL.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN25012EFLCT-ND,ZXTN25012EFLTA,Diodes Incorporated,TRANS NPN 12V 2A SOT23-3,6220,243000,"0.43000","0","1","Cut Tape (CT)","-","Active","NPN","2A","12V","300mV @ 100mA, 5A","50nA (ICBO)","500 @ 10mA, 2V","350mW","260MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN25012EFL.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN25012EFLDKR-ND,ZXTN25012EFLTA,Diodes Incorporated,TRANS NPN 12V 2A SOT23-3,6220,243000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","2A","12V","300mV @ 100mA, 5A","50nA (ICBO)","500 @ 10mA, 2V","350mW","260MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.nxp.com/documents/data_sheet/PBSS4041PT.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-5068-2-ND,"PBSS4041PT,215",NXP USA Inc.,TRANS PNP 60V 2.7A SOT23,3000,0,"0.14725","0","3000","Tape & Reel (TR)","-","Active","PNP","2.7A","60V","360mV @ 300mA, 3A","100nA","150 @ 1A, 2V","1.1W","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS4041PT.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-5068-1-ND,"PBSS4041PT,215",NXP USA Inc.,TRANS PNP 60V 2.7A SOT23,4866,0,"0.43000","0","1","Cut Tape (CT)","-","Active","PNP","2.7A","60V","360mV @ 300mA, 3A","100nA","150 @ 1A, 2V","1.1W","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS4041PT.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-5068-6-ND,"PBSS4041PT,215",NXP USA Inc.,TRANS PNP 60V 2.7A SOT23,4866,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2.7A","60V","360mV @ 300mA, 3A","100nA","150 @ 1A, 2V","1.1W","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS4032NT.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-5072-2-ND,"PBSS4032NT,215",NXP USA Inc.,TRANS NPN 30V 2.6A SOT23,3000,0,"0.14725","0","3000","Tape & Reel (TR)","-","Active","NPN","2.6A","30V","320mV @ 300mA, 3A","100nA","300 @ 1A, 2V","1.1W","180MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS4032NT.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-5072-1-ND,"PBSS4032NT,215",NXP USA Inc.,TRANS NPN 30V 2.6A SOT23,5044,0,"0.43000","0","1","Cut Tape (CT)","-","Active","NPN","2.6A","30V","320mV @ 300mA, 3A","100nA","300 @ 1A, 2V","1.1W","180MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS4032NT.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-5072-6-ND,"PBSS4032NT,215",NXP USA Inc.,TRANS NPN 30V 2.6A SOT23,5044,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","2.6A","30V","320mV @ 300mA, 3A","100nA","300 @ 1A, 2V","1.1W","180MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.diodes.com/_files/datasheets/ZXTN25020DFL.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN25020DFLTR-ND,ZXTN25020DFLTA,Diodes Incorporated,TRANS NPN 20V 2A SOT23-3,3000,33000,"0.14725","0","3000","Tape & Reel (TR)","-","Active","NPN","2A","20V","270mV @ 450mA, 4.5A","50nA (ICBO)","300 @ 10mA, 2V","350mW","215MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN25020DFL.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN25020DFLCT-ND,ZXTN25020DFLTA,Diodes Incorporated,TRANS NPN 20V 2A SOT23-3,8266,33000,"0.43000","0","1","Cut Tape (CT)","-","Active","NPN","2A","20V","270mV @ 450mA, 4.5A","50nA (ICBO)","300 @ 10mA, 2V","350mW","215MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
