Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.ween-semi.com/documents/BUJ303B.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-TO-220AB-3,SOT78.jpg",568-7486-5-ND,"BUJ303B,127",NXP USA Inc.,TRANS NPN 400V 5A TO220AB,0,0,"Call","0","5000","Tube","-","Discontinued","NPN","5A","400V","1.5V @ 1A, 3A","100µA","23 @ 800mA, 3V","100W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BUT11AI_2.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-TO-220AB-3,SOT78.jpg","BUT11AI,127-ND","BUT11AI,127",NXP USA Inc.,TRANS NPN 450V 5A TO220AB,0,0,"Call","0","5000","Tube","-","Obsolete","NPN","5A","450V","1.5V @ 330mA, 2.5A","1mA","14 @ 500mA, 5V","100W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BUT11APX-1200_1.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/TO-220-3FullPack_SOT186A.jpg,"BUT11APX-1200,127-ND","BUT11APX-1200,127",NXP USA Inc.,TRANS NPN 550V 6A TO-220F,0,0,"Call","0","3000","Tube","-","Obsolete","NPN","6A","550V","1V @ 400mA, 2A","1mA","20 @ 500mA, 5V","32W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack, Isolated Tab","TO-220F"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BUT12AI_1.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-TO-220AB-3,SOT78.jpg","BUT12AI,127-ND","BUT12AI,127",NXP USA Inc.,TRANS NPN 450V 8A TO220AB,0,0,"Call","0","5000","Tube","-","Obsolete","NPN","8A","450V","1.5V @ 860mA, 5A","1mA","14 @ 1A, 5V","110W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BUT12AX-01.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/TO-220-3FullPack_SOT186A.jpg,"BUT12AX,127-ND","BUT12AX,127",NXP USA Inc.,TRANS NPN 450V 8A TO-220F,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","8A","450V","1.5V @ 1A, 5A","1mA","10 @ 1A, 5V","23W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack, Isolated Tab","TO-220F"
http://www.ween-semi.com/documents//PHE13005X.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/TO-220-3FullPack_SOT186A.jpg,568-5753-5-ND,"PHE13005X,127",NXP USA Inc.,TRANS NPN 400V 4A TO-220F,0,0,"Call","0","1","Tube","-","Obsolete","NPN","4A","400V","1V @ 1A, 4A","100µA","10 @ 2A, 5V","26W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack, Isolated Tab","TO-220F"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUL128FP.pdf,-,BUL128FP-ND,BUL128FP,STMicroelectronics,TRANS NPN 400V 4A TO-220FP,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","4A","400V","500mV @ 1A, 4A","100µA","14 @ 2A, 5V","31W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00174291.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-8815-5-ND,STWH13009,STMicroelectronics,TRANS NPN 400V 12A TO-247,0,0,"Call","0","1200","Tube","-","Obsolete","NPN","12A","400V","2V @ 2.4A, 12A","-","18 @ 5A, 5V","125W","-","150°C (TJ)","Through Hole","TO-247-3","TO-247-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BULT118.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,BULT118M-ND,BULT118M,STMicroelectronics,TRANS NPN 400V 2A SOT-32,0,0,"Call","0","4000","Tube","-","Obsolete","NPN","2A","400V","1.5V @ 400mA, 2A","250µA","10 @ 500mA, 5V","45W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/bulk128.pdf,//media.digikey.com/Renders/STMicro%20Renders/SOT-82.jpg,BULK128-ND,BULK128,STMicroelectronics,TRANS NPN 400V 4A SOT-82,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","4A","400V","500mV @ 1A, 4A","250µA","14 @ 2A, 5V","55W","-","150°C (TJ)","Through Hole","SOT-82","SOT-82-3"
