Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.fairchildsemi.com/datasheets/BD/BD439.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,BD441STU-ND,BD441STU,Fairchild Semiconductor,TRANS NPN 80V 4A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","4A","80V","800mV @ 200mA, 2A","100µA","40 @ 500mA, 1V","36W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
https://www.fairchildsemi.com/datasheets/BD/BD440.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,BD442S-ND,BD442S,Fairchild Semiconductor,TRANS PNP 80V 4A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","PNP","4A","80V","800mV @ 200mA, 2A","100µA","40 @ 500mA, 1V","36W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BD533,535,537.pdf",//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BD535J-ND,BD535J,Fairchild Semiconductor,TRANS NPN 60V 8A TO-220,0,0,"Call","0","1200","Bulk","-","Obsolete","NPN","8A","60V","800mV @ 200mA, 2A","100µA","30 @ 2A, 2V","50W","12MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BDW23_A_B_C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDW23TU-ND,BDW23TU,Fairchild Semiconductor,TRANS NPN 45V 6A TO-220,0,0,"Call","0","4000","Tube","-","Obsolete","NPN","6A","45V","3V @ 60mA, 6A","500µA","750 @ 2A, 3V","50W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
https://www.fairchildsemi.com/datasheets/BD/BDX33C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX33CTU-ND,BDX33CTU,Fairchild Semiconductor,TRANS NPN 100V 10A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","NPN - Darlington","10A","100V","2.5V @ 6mA, 3A","500µA","750 @ 3A, 3V","70W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
https://www.fairchildsemi.com/datasheets/BD/BDX34C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX34A-ND,BDX34A,Fairchild Semiconductor,TRANS PNP 60V 10A TO-220,0,0,"Call","0","1200","Bulk","-","Obsolete","PNP","10A","60V","2.5V @ 8mA, 4A","500µA","750 @ 4A, 3V","70W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
https://www.fairchildsemi.com/datasheets/BD/BDX34C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX34B-ND,BDX34B,Fairchild Semiconductor,TRANS PNP 80V 10A TO-220,0,0,"Call","0","1200","Bulk","-","Obsolete","PNP","10A","80V","2.5V @ 6mA, 3A","500µA","750 @ 3A, 3V","70W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
https://www.fairchildsemi.com/datasheets/BD/BDX34C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX34BTU-ND,BDX34BTU,Fairchild Semiconductor,TRANS PNP 80V 10A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","PNP","10A","80V","2.5V @ 6mA, 3A","500µA","750 @ 3A, 3V","70W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BDX53A.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX53ATU-ND,BDX53ATU,Fairchild Semiconductor,TRANS NPN DARL 60V 8A TO-220,0,0,"Call","0","3000","Tube","-","Obsolete","NPN - Darlington","8A","60V","2V @ 12mA, 3A","500µA","750 @ 3A, 3V","60W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BDX53A.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX53BTU-ND,BDX53BTU,Fairchild Semiconductor,TRANS NPN DARL 80V 8A TO-220,0,0,"Call","0","3000","Tube","-","Obsolete","NPN - Darlington","8A","80V","2V @ 12mA, 3A","500µA","750 @ 3A, 3V","60W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
https://www.fairchildsemi.com/datasheets/BD/BDX54C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDX54BTU-ND,BDX54BTU,Fairchild Semiconductor,TRANS PNP DARL 80V 8A TO-220,0,0,"Call","0","1000","Tube","-","Obsolete","PNP - Darlington","8A","80V","2V @ 12mA, 3A","500µA","750 @ 3A, 3V","60W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BU806,807.pdf",//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BU807FS-ND,BU807,Fairchild Semiconductor,TRANS NPN DARL 150V 8A TO-220,0,0,"Call","0","1200","Bulk","-","Obsolete","NPN - Darlington","8A","150V","1.5V @ 50mA, 5A","100µA","-","60W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
https://www.fairchildsemi.com/datasheets/BU/BUT11.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BUT11-ND,BUT11,Fairchild Semiconductor,TRANS NPN 400V 5A TO-220,0,0,"Call","0","1200","Bulk","-","Obsolete","NPN","5A","400V","1.5V @ 600mA, 3A","1mA","-","100W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BUT12A.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BUT12A-ND,BUT12A,Fairchild Semiconductor,TRANS NPN 450V 8A TO-220,0,0,"Call","0","1200","Bulk","-","Obsolete","NPN","8A","450V","1.5V @ 1.2A, 6A","1mA","-","100W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3390-2N3393.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3391A-ND,2N3391A,Fairchild Semiconductor,TRANS NPN 25V 0.5A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","500mA","25V","-","100nA (ICBO)","250 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3390-2N3393.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3392-ND,2N3392,Fairchild Semiconductor,TRANS NPN 25V 0.5A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","500mA","25V","-","100nA (ICBO)","150 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3416-ND,2N3416,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","75 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3416_D27Z-ND,2N3416_D27Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","75 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3416_D29Z-ND,2N3416_D29Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","75 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3416_D74Z-ND,2N3416_D74Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","75 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3417_D26Z-ND,2N3417_D26Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","180 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3417_D27Z-ND,2N3417_D27Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","180 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3417_D74Z-ND,2N3417_D74Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","180 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3417_D75Z-ND,2N3417_D75Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","180 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N3416,2N3417.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N3417_D89Z-ND,2N3417_D89Z,Fairchild Semiconductor,TRANS NPN 50V 0.5A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","500mA","50V","300mV @ 3mA, 50mA","100nA (ICBO)","180 @ 2mA, 4.5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
