Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.nxp.com/documents/data_sheet/BC846_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC846W,135-ND","BC846W,135",NXP USA Inc.,TRANS NPN 65V 0.1A SOT323,0,0,"0.01800","0","10000","Tape & Reel (TR)","-","Active","NPN","100mA","65V","400mV @ 5mA, 100mA","15nA (ICBO)","110 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC847_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC847AW,135-ND","BC847AW,135",NXP USA Inc.,TRANS NPN 45V 0.1A SOT323,0,0,"0.01800","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","100mA","45V","400mV @ 5mA, 100mA","15nA (ICBO)","110 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC856W_BC857W_BC858W.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC857AW,135-ND","BC857AW,135",NXP USA Inc.,TRANS PNP 45V 0.1A SOT323,0,0,"0.01800","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","125 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC856W_BC857W_BC858W.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC857CW,135-ND","BC857CW,135",NXP USA Inc.,TRANS PNP 45V 0.1A SOT323,0,0,"0.01800","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC856W_BC857W_BC858W.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC858W,135-ND","BC858W,135",NXP USA Inc.,TRANS PNP 30V 0.1A SOT323,0,0,"0.01800","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","125 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ds30039.pdf,-,MMBT4401-13-F-ND,MMBT4401-13-F,Diodes Incorporated,TRANS NPN 40V 600MA SOT23,0,0,"0.01800","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","600mA","40V","750mV @ 50mA, 500mA","100nA","100 @ 150mA, 1V","310mW","250MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.onsemi.com/pub_link/Collateral/MMBT2222AWT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MMBT2222AWT3G-ND,MMBT2222AWT3G,ON Semiconductor,TRANS NPN 40V 0.6A SC70-3,0,0,"0.01836","0","30000","Tape & Reel (TR)","-","Active","NPN","600mA","40V","1V @ 50mA, 500mA","-","100 @ 150mA, 10V","150mW","300MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub_link/Collateral/2SA1774-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,2SA1774T1GOSTR-ND,2SA1774T1G,ON Semiconductor,TRANS PNP 50V 0.1A SC75,0,252000,"0.01854","0","30000","Tape & Reel (TR)","-","Active","PNP","100mA","50V","500mV @ 5mA, 50mA","500pA (ICBO)","120 @ 1mA, 6V","150mW","140MHz","150°C (TJ)","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg","BC807-16,235-ND","BC807-16,235",NXP USA Inc.,TRANS PNP 45V 0.5A SOT23,0,0,"0.01880","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","80MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.onsemi.com/pub_link/Collateral/BC856BWT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,BC858AWT1G-ND,BC858AWT1G,ON Semiconductor,TRANS PNP 30V 0.1A SOT-323,0,207000,"0.01908","0","30000","Tape & Reel (TR)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","125 @ 2mA, 5V","150mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub_link/Collateral/BC856BWT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,BC858BWT1G-ND,BC858BWT1G,ON Semiconductor,TRANS PNP 30V 0.1A SOT-323,0,0,"0.01908","0","30000","Tape & Reel (TR)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","150mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub_link/Collateral/BC846AWT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,BC847CWT3G-ND,BC847CWT3G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-323,0,0,"0.01908","0","30000","Tape & Reel (TR)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","150mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC807-25W,135-ND","BC807-25W,135",NXP USA Inc.,TRANS PNP 45V 0.5A SOT323,0,0,"0.02000","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","160 @ 100mA, 1V","200mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC807-40W,135-ND","BC807-40W,135",NXP USA Inc.,TRANS PNP 45V 0.5A SOT323,0,0,"0.02000","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","200mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC817-16W,135-ND","BC817-16W,135",NXP USA Inc.,TRANS NPN 45V 0.5A SOT323,0,0,"0.02000","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC817W,135-ND","BC817W,135",NXP USA Inc.,TRANS NPN 45V 0.5A SOT323,0,0,"0.02000","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.onsemi.com/pub_link/Collateral/BC807-25W-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,BC807-40WT1G-ND,BC807-40WT1G,ON Semiconductor,TRANS PNP 45V 0.5A SC-70,0,0,"0.02070","0","27000","Tape & Reel (TR)","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","460mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub_link/Collateral/BC817-40W-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,BC817-40WT1G-ND,BC817-40WT1G,ON Semiconductor,TRANS NPN 45V 0.5A SC70,0,0,"0.02070","0","27000","Tape & Reel (TR)","-","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","460mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3"
http://www.onsemi.com/pub_link/Collateral/BCW68GLT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW68GLT3G-ND,BCW68GLT3G,ON Semiconductor,TRANS PNP 45V 0.8A SOT23,0,0,"0.02106","0","30000","Tape & Reel (TR)","-","Active","PNP","800mA","45V","1.5V @ 30mA, 300mA","20nA","120 @ 10mA, 1V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW66GLT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW66GLT3G-ND,BCW66GLT3G,ON Semiconductor,TRANS NPN 45V 0.8A SOT-23,0,100000,"0.02124","0","30000","Tape & Reel (TR)","-","Active","NPN","800mA","45V","700mV @ 50mA, 500mA","20nA","160 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW65ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW65ALT1GOSTR-ND,BCW65ALT1G,ON Semiconductor,TRANS NPN 32V 0.8A SOT-23,0,72000,"0.02124","0","27000","Tape & Reel (TR)","-","Active","NPN","800mA","32V","700mV @ 50mA, 500mA","20nA","100 @ 100mA, 1V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW30LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW30LT1GOSTR-ND,BCW30LT1G,ON Semiconductor,TRANS PNP 32V 0.1A SOT-23,0,195000,"0.02124","0","27000","Tape & Reel (TR)","-","Active","PNP","100mA","32V","300mV @ 500µA, 10mA","100nA (ICBO)","215 @ 2mA, 5V","300mW","-","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW30LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW30LT1GOSCT-ND,BCW30LT1G,ON Semiconductor,TRANS PNP 32V 0.1A SOT-23,0,0,"Call","0","1","Cut Tape (CT)","-","Discontinued","PNP","100mA","32V","300mV @ 500µA, 10mA","100nA (ICBO)","215 @ 2mA, 5V","300mW","-","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW30LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW30LT1GOSDKR-ND,BCW30LT1G,ON Semiconductor,TRANS PNP 32V 0.1A SOT-23,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","100mA","32V","300mV @ 500µA, 10mA","100nA (ICBO)","215 @ 2mA, 5V","300mW","-","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
